BlockId,Label
blk_1000002273,Normal
blk_1000002274,Normal
blk_1000002275,Anomaly
blk_1000002276,Normal
blk_1000002277,Anomaly
blk_1000002278,Normal
blk_1000002279,Normal
blk_1000002280,Normal
blk_1000002281,Normal
blk_1000002282,Anomaly
blk_1000002283,Normal
blk_1000002284,Normal
blk_1000002285,Normal
blk_1000002286,Normal
blk_1000002287,Normal
blk_1000002288,Normal
blk_1000002289,Normal
blk_1000002290,Normal
blk_1000002291,Anomaly
blk_1000002292,Normal
blk_1000002293,Normal
blk_1000002294,Anomaly
blk_1000002295,Normal
blk_1000002296,Normal
blk_1000002297,Normal
blk_1000002298,Anomaly
blk_1000002299,Normal
blk_1000002300,Normal
blk_1000002301,Normal
blk_1000002302,Normal
blk_1000002303,Normal
blk_1000002304,Normal
blk_1000002305,Normal
blk_1000002306,Normal
blk_1000002307,Normal
blk_1000002308,Normal
blk_1000002309,Normal
blk_1000002310,Normal
blk_1000002311,Anomaly
blk_1000002312,Normal
blk_1000002313,Normal
blk_1000002314,Normal
blk_1000002315,Normal
blk_1000002316,Normal
blk_1000002317,Normal
blk_1000002318,Normal
blk_1000002319,Normal
blk_1000002320,Normal
blk_1000002321,Anomaly
blk_1000002322,Normal
blk_1000002323,Normal
blk_1000002324,Normal
blk_1000002325,Anomaly
blk_1000002326,Normal
blk_1000002327,Normal
blk_1000002328,Anomaly
blk_1000002329,Normal
blk_1000002330,Normal
blk_1000002331,Normal
blk_1000002332,Anomaly
blk_1000002333,Anomaly
blk_1000002334,Normal
blk_1000002335,Anomaly
blk_1000002336,Normal
blk_1000002337,Normal
blk_1000002338,Anomaly
blk_1000002339,Normal
blk_1000002340,Normal
blk_1000002341,Normal
blk_1000002342,Normal
blk_1000002343,Normal
blk_1000002344,Normal
blk_1000002345,Normal
blk_1000002346,Normal
blk_1000002347,Normal
blk_1000002348,Normal
blk_1000002349,Normal
blk_1000002350,Normal
blk_1000002351,Normal
blk_1000002352,Normal
blk_1000002353,Normal
blk_1000002354,Normal
blk_1000002355,Normal
blk_1000002356,Normal
blk_1000002357,Anomaly
blk_1000002358,Anomaly
blk_1000002359,Normal
blk_1000002360,Anomaly
blk_1000002361,Normal
blk_1000002362,Normal
blk_1000002363,Normal
blk_1000002364,Normal
blk_1000002365,Anomaly
blk_1000002366,Normal
blk_1000002367,Normal
blk_1000002368,Anomaly
blk_1000002369,Normal
blk_1000002370,Normal
blk_1000002371,Normal
blk_1000002372,Normal
blk_1000002373,Normal
blk_1000002374,Normal
blk_1000002375,Normal
blk_1000002376,Normal
blk_1000002377,Normal
blk_1000002378,Normal
blk_1000002379,Normal
blk_1000002380,Normal
blk_1000002381,Normal
blk_1000002382,Normal
blk_1000002383,Normal
blk_1000002384,Normal
blk_1000002385,Normal
blk_1000002386,Normal
blk_1000002387,Normal
blk_1000002388,Normal
blk_1000002389,Normal
blk_1000002390,Normal
blk_1000002391,Normal
blk_1000002392,Normal
blk_1000002393,Normal
blk_1000002394,Normal
blk_1000002395,Normal
blk_1000002396,Normal
blk_1000002397,Normal
blk_1000002398,Anomaly
blk_1000002399,Normal
blk_1000002400,Normal
blk_1000002401,Normal
blk_1000002402,Normal
blk_1000002403,Normal
blk_1000002404,Normal
blk_1000002405,Normal
blk_1000002406,Normal
blk_1000002407,Normal
blk_1000002408,Normal
blk_1000002409,Normal
blk_1000002410,Normal
blk_1000002411,Normal
blk_1000002412,Normal
blk_1000002413,Normal
blk_1000002414,Normal
blk_1000002415,Normal
blk_1000002416,Normal
blk_1000002417,Normal
blk_1000002418,Normal
blk_1000002419,Normal
blk_1000002420,Normal
blk_1000002421,Normal
blk_1000002422,Normal
blk_1000002423,Normal
blk_1000002424,Normal
blk_1000002425,Anomaly
blk_1000002426,Normal
blk_1000002427,Normal
blk_1000002428,Normal
blk_1000002429,Normal
blk_1000002430,Normal
blk_1000002431,Normal
blk_1000002432,Anomaly
blk_1000002433,Normal
blk_1000002434,Normal
blk_1000002435,Normal
blk_1000002436,Normal
blk_1000002437,Normal
blk_1000002438,Normal
blk_1000002439,Normal
blk_1000002440,Normal
blk_1000002441,Normal
blk_1000002442,Normal
blk_1000002443,Normal
blk_1000002444,Normal
blk_1000002445,Normal
blk_1000002446,Normal
blk_1000002447,Normal
blk_1000002448,Normal
blk_1000002449,Normal
blk_1000002450,Anomaly
blk_1000002451,Anomaly
blk_1000002452,Normal
blk_1000002453,Normal
blk_1000002454,Normal
blk_1000002455,Normal
blk_1000002456,Anomaly
blk_1000002457,Normal
blk_1000002458,Normal
blk_1000002459,Anomaly
blk_1000002460,Normal
blk_1000002461,Normal
blk_1000002462,Normal
blk_1000002463,Normal
blk_1000002464,Normal
blk_1000002465,Normal
blk_1000002466,Normal
blk_1000002467,Anomaly
blk_1000002468,Normal
blk_1000002469,Anomaly
blk_1000002470,Normal
blk_1000002471,Normal
blk_1000002472,Normal
blk_1000002473,Anomaly
blk_1000002474,Anomaly
blk_1000002475,Normal
blk_1000002476,Normal
blk_1000002477,Normal
blk_1000002478,Normal
blk_1000002479,Normal
blk_1000002480,Normal
blk_1000002481,Normal
blk_1000002482,Normal
blk_1000002483,Anomaly
blk_1000002484,Normal
blk_1000002485,Normal
blk_1000002486,Normal
blk_1000002487,Normal
blk_1000002488,Normal
blk_1000002489,Normal
blk_1000002490,Normal
blk_1000002491,Normal
blk_1000002492,Normal
blk_1000002493,Normal
blk_1000002494,Normal
blk_1000002495,Normal
blk_1000002496,Normal
blk_1000002497,Normal
blk_1000002498,Normal
blk_1000002499,Normal
blk_1000002500,Normal
blk_1000002501,Normal
blk_1000002502,Normal
blk_1000002503,Normal
blk_1000002504,Normal
blk_1000002505,Normal
blk_1000002506,Normal
blk_1000002507,Normal
blk_1000002508,Normal
blk_1000002509,Normal
blk_1000002510,Normal
blk_1000002511,Normal
blk_1000002512,Normal
blk_1000002513,Normal
blk_1000002514,Normal
blk_1000002515,Anomaly
blk_1000002516,Normal
blk_1000002517,Normal
blk_1000002518,Normal
blk_1000002519,Normal
blk_1000002520,Normal
blk_1000002521,Anomaly
blk_1000002522,Normal
blk_1000002523,Anomaly
blk_1000002524,Normal
blk_1000002525,Anomaly
blk_1000002526,Normal
blk_1000002527,Normal
blk_1000002528,Anomaly
blk_1000002529,Normal
blk_1000002530,Normal
blk_1000002531,Normal
blk_1000002532,Normal
blk_1000002533,Anomaly
blk_1000002534,Normal
blk_1000002535,Normal
blk_1000002536,Normal
blk_1000002537,Normal
blk_1000002538,Normal
blk_1000002539,Normal
blk_1000002540,Normal
blk_1000002541,Normal
blk_1000002542,Normal
blk_1000002543,Normal
blk_1000002544,Normal
blk_1000002545,Normal
blk_1000002546,Normal
blk_1000002547,Normal
blk_1000002548,Normal
blk_1000002549,Normal
blk_1000002550,Normal
blk_1000002551,Anomaly
blk_1000002552,Normal
blk_1000002553,Normal
blk_1000002554,Normal
blk_1000002555,Normal
blk_1000002556,Normal
blk_1000002557,Normal
blk_1000002558,Normal
blk_1000002559,Normal
blk_1000002560,Normal
blk_1000002561,Normal
blk_1000002562,Normal
blk_1000002563,Anomaly
blk_1000002564,Normal
blk_1000002565,Normal
blk_1000002566,Normal
blk_1000002567,Normal
blk_1000002568,Normal
blk_1000002569,Normal
blk_1000002570,Normal
blk_1000002571,Normal
blk_1000002572,Normal
blk_1000002573,Normal
blk_1000002574,Normal
blk_1000002575,Normal
blk_1000002576,Normal
blk_1000002577,Normal
blk_1000002578,Normal
blk_1000002579,Normal
blk_1000002580,Normal
blk_1000002581,Normal
blk_1000002582,Normal
blk_1000002583,Anomaly
blk_1000002584,Anomaly
blk_1000002585,Normal
blk_1000002586,Normal
blk_1000002587,Normal
blk_1000002588,Normal
blk_1000002589,Normal
blk_1000002590,Anomaly
blk_1000002591,Normal
blk_1000002592,Normal
blk_1000002593,Normal
blk_1000002594,Normal
blk_1000002595,Normal
blk_1000002596,Normal
blk_1000002597,Anomaly
blk_1000002598,Normal
blk_1000002599,Normal
blk_1000002600,Normal
blk_1000002601,Anomaly
blk_1000002602,Normal
blk_1000002603,Normal
blk_1000002604,Anomaly
blk_1000002605,Normal
blk_1000002606,Normal
blk_1000002607,Normal
blk_1000002608,Normal
blk_1000002609,Normal
blk_1000002610,Normal
blk_1000002611,Anomaly
blk_1000002612,Anomaly
blk_1000002613,Normal
blk_1000002614,Normal
blk_1000002615,Anomaly
blk_1000002616,Normal
blk_1000002617,Normal
blk_1000002618,Normal
blk_1000002619,Normal
blk_1000002620,Normal
blk_1000002621,Normal
blk_1000002622,Normal
blk_1000002623,Normal
blk_1000002624,Normal
blk_1000002625,Anomaly
blk_1000002626,Normal
blk_1000002627,Normal
blk_1000002628,Normal
blk_1000002629,Normal
blk_1000002630,Normal
blk_1000002631,Normal
blk_1000002632,Normal
blk_1000002633,Anomaly
blk_1000002634,Normal
blk_1000002635,Normal
blk_1000002636,Normal
blk_1000002637,Normal
blk_1000002638,Normal
blk_1000002639,Normal
blk_1000002640,Normal
blk_1000002641,Normal
blk_1000002642,Normal
blk_1000002643,Normal
blk_1000002644,Anomaly
blk_1000002645,Normal
blk_1000002646,Normal
blk_1000002647,Anomaly
blk_1000002648,Normal
blk_1000002649,Normal
blk_1000002650,Normal
blk_1000002651,Normal
blk_1000002652,Normal
blk_1000002653,Normal
blk_1000002654,Normal
blk_1000002655,Normal
blk_1000002656,Normal
blk_1000002657,Normal
blk_1000002658,Anomaly
blk_1000002659,Normal
blk_1000002660,Normal
blk_1000002661,Normal
blk_1000002662,Normal
blk_1000002663,Normal
blk_1000002664,Normal
blk_1000002665,Normal
blk_1000002666,Normal
blk_1000002667,Normal
blk_1000002668,Normal
blk_1000002669,Normal
blk_1000002670,Normal
blk_1000002671,Normal
blk_1000002672,Normal
blk_1000002673,Normal
blk_1000002674,Normal
blk_1000002675,Normal
blk_1000002676,Normal
blk_1000002677,Normal
blk_1000002678,Normal
blk_1000002679,Normal
blk_1000002680,Normal
blk_1000002681,Normal
blk_1000002682,Normal
blk_1000002683,Normal
blk_1000002684,Normal
blk_1000002685,Normal
blk_1000002686,Normal
blk_1000002687,Normal
blk_1000002688,Normal
blk_1000002689,Normal
blk_1000002690,Normal
blk_1000002691,Normal
blk_1000002692,Normal
blk_1000002693,Normal
blk_1000002694,Normal
blk_1000002695,Normal
blk_1000002696,Normal
blk_1000002697,Normal
blk_1000002698,Normal
blk_1000002699,Normal
blk_1000002700,Normal
blk_1000002701,Normal
blk_1000002702,Normal
blk_1000002703,Normal
blk_1000002704,Normal
blk_1000002705,Normal
blk_1000002706,Normal
blk_1000002707,Normal
blk_1000002708,Normal
blk_1000002709,Normal
blk_1000002710,Normal
blk_1000002711,Normal
blk_1000002712,Normal
blk_1000002713,Normal
blk_1000002714,Anomaly
blk_1000002715,Normal
blk_1000002716,Normal
blk_1000002717,Normal
blk_1000002718,Normal
blk_1000002719,Normal
blk_1000002720,Normal
blk_1000002721,Normal
blk_1000002722,Anomaly
blk_1000002723,Normal
blk_1000002724,Anomaly
blk_1000002725,Normal
blk_1000002726,Normal
blk_1000002727,Anomaly
blk_1000002728,Anomaly
blk_1000002729,Normal
blk_1000002730,Normal
blk_1000002731,Normal
blk_1000002732,Normal
blk_1000002733,Normal
blk_1000002734,Normal
blk_1000002735,Normal
blk_1000002736,Anomaly
blk_1000002737,Anomaly
blk_1000002738,Normal
blk_1000002739,Normal
blk_1000002740,Normal
blk_1000002741,Normal
blk_1000002742,Normal
blk_1000002743,Normal
blk_1000002744,Anomaly
blk_1000002745,Normal
blk_1000002746,Normal
blk_1000002747,Normal
blk_1000002748,Normal
blk_1000002749,Normal
blk_1000002750,Normal
blk_1000002751,Normal
blk_1000002752,Normal
blk_1000002753,Normal
blk_1000002754,Normal
blk_1000002755,Anomaly
blk_1000002756,Normal
blk_1000002757,Normal
blk_1000002758,Anomaly
blk_1000002759,Normal
blk_1000002760,Normal
blk_1000002761,Normal
blk_1000002762,Anomaly
blk_1000002763,Normal
blk_1000002764,Normal
blk_1000002765,Normal
blk_1000002766,Normal
blk_1000002767,Normal
blk_1000002768,Anomaly
blk_1000002769,Normal
blk_1000002770,Normal
blk_1000002771,Anomaly
blk_1000002772,Normal
blk_1000002773,Normal
blk_1000002774,Normal
blk_1000002775,Normal
blk_1000002776,Normal
blk_1000002777,Normal
blk_1000002778,Normal
blk_1000002779,Normal
blk_1000002780,Normal
blk_1000002781,Normal
blk_1000002782,Normal
blk_1000002783,Normal
blk_1000002784,Normal
blk_1000002785,Normal
blk_1000002786,Anomaly
blk_1000002787,Anomaly
blk_1000002788,Normal
blk_1000002789,Normal
blk_1000002790,Normal
blk_1000002791,Normal
blk_1000002792,Normal
blk_1000002793,Normal
blk_1000002794,Normal
blk_1000002795,Normal
blk_1000002796,Normal
blk_1000002797,Normal
blk_1000002798,Normal
blk_1000002799,Normal
blk_1000002800,Anomaly
blk_1000002801,Normal
blk_1000002802,Normal
blk_1000002803,Normal
blk_1000002804,Normal
blk_1000002805,Normal
blk_1000002806,Normal
blk_1000002807,Anomaly
blk_1000002808,Anomaly
blk_1000002809,Normal
blk_1000002810,Normal
blk_1000002811,Normal
blk_1000002812,Normal
blk_1000002813,Normal
blk_1000002814,Normal
blk_1000002815,Normal
blk_1000002816,Normal
blk_1000002817,Normal
blk_1000002818,Normal
blk_1000002819,Normal
blk_1000002820,Normal
blk_1000002821,Normal
blk_1000002822,Normal
blk_1000002823,Normal
blk_1000002824,Anomaly
blk_1000002825,Anomaly
blk_1000002826,Normal
blk_1000002827,Anomaly
blk_1000002828,Anomaly
blk_1000002829,Normal
blk_1000002830,Anomaly
blk_1000002831,Normal
blk_1000002832,Normal
blk_1000002833,Normal
blk_1000002834,Normal
blk_1000002835,Normal
blk_1000002836,Normal
blk_1000002837,Normal
blk_1000002838,Normal
blk_1000002839,Normal
blk_1000002840,Normal
blk_1000002841,Anomaly
blk_1000002842,Anomaly
blk_1000002843,Anomaly
blk_1000002844,Normal
blk_1000002845,Normal
blk_1000002846,Anomaly
blk_1000002847,Normal
blk_1000002848,Anomaly
blk_1000002849,Normal
blk_1000002850,Normal
blk_1000002851,Normal
blk_1000002852,Normal
blk_1000002853,Normal
blk_1000002854,Normal
blk_1000002855,Normal
blk_1000002856,Normal
blk_1000002857,Normal
blk_1000002858,Normal
blk_1000002859,Normal
blk_1000002860,Anomaly
blk_1000002861,Normal
blk_1000002862,Anomaly
blk_1000002863,Normal
blk_1000002864,Normal
blk_1000002865,Normal
blk_1000002866,Normal
blk_1000002867,Normal
blk_1000002868,Normal
blk_1000002869,Normal
blk_1000002870,Normal
blk_1000002871,Normal
blk_1000002872,Normal
blk_1000002873,Normal
blk_1000002874,Normal
blk_1000002875,Normal
blk_1000002876,Normal
blk_1000002877,Normal
blk_1000002878,Normal
blk_1000002879,Normal
blk_1000002880,Anomaly
blk_1000002881,Normal
blk_1000002882,Normal
blk_1000002883,Normal
blk_1000002884,Anomaly
blk_1000002885,Normal
blk_1000002886,Normal
blk_1000002887,Anomaly
blk_1000002888,Normal
blk_1000002889,Normal
blk_1000002890,Normal
blk_1000002891,Normal
blk_1000002892,Normal
blk_1000002893,Normal
blk_1000002894,Normal
blk_1000002895,Normal
blk_1000002896,Normal
blk_1000002897,Normal
blk_1000002898,Normal
blk_1000002899,Normal
blk_1000002900,Anomaly
blk_1000002901,Normal
blk_1000002902,Normal
blk_1000002903,Anomaly
blk_1000002904,Anomaly
blk_1000002905,Normal
blk_1000002906,Normal
blk_1000002907,Normal
blk_1000002908,Normal
blk_1000002909,Normal
blk_1000002910,Normal
blk_1000002911,Normal
blk_1000002912,Anomaly
blk_1000002913,Normal
blk_1000002914,Normal
blk_1000002915,Anomaly
blk_1000002916,Anomaly
blk_1000002917,Anomaly
blk_1000002918,Normal
blk_1000002919,Anomaly
blk_1000002920,Normal
blk_1000002921,Normal
blk_1000002922,Normal
blk_1000002923,Normal
blk_1000002924,Normal
blk_1000002925,Anomaly
blk_1000002926,Normal
blk_1000002927,Anomaly
blk_1000002928,Anomaly
blk_1000002929,Normal
blk_1000002930,Normal
blk_1000002931,Normal
blk_1000002932,Normal
blk_1000002933,Normal
blk_1000002934,Anomaly
blk_1000002935,Normal
blk_1000002936,Normal
blk_1000002937,Anomaly
blk_1000002938,Normal
blk_1000002939,Normal
blk_1000002940,Normal
blk_1000002941,Normal
blk_1000002942,Anomaly
blk_1000002943,Normal
blk_1000002944,Normal
blk_1000002945,Normal
blk_1000002946,Normal
blk_1000002947,Normal
blk_1000002948,Normal
blk_1000002949,Normal
blk_1000002950,Normal
blk_1000002951,Normal
blk_1000002952,Normal
blk_1000002953,Normal
blk_1000002954,Normal
blk_1000002955,Normal
blk_1000002956,Normal
blk_1000002957,Normal
blk_1000002958,Normal
blk_1000002959,Normal
blk_1000002960,Normal
blk_1000002961,Normal
blk_1000002962,Normal
blk_1000002963,Normal
blk_1000002964,Normal
blk_1000002965,Anomaly
blk_1000002966,Normal
blk_1000002967,Normal
blk_1000002968,Normal
blk_1000002969,Normal
blk_1000002970,Normal
blk_1000002971,Normal
blk_1000002972,Normal
blk_1000002973,Normal
blk_1000002974,Anomaly
blk_1000002975,Anomaly
blk_1000002976,Anomaly
blk_1000002977,Normal
blk_1000002978,Normal
blk_1000002979,Normal
blk_1000002980,Normal
blk_1000002981,Normal
blk_1000002982,Normal
blk_1000002983,Normal
blk_1000002984,Normal
blk_1000002985,Normal
blk_1000002986,Normal
blk_1000002987,Normal
blk_1000002988,Normal
blk_1000002989,Normal
blk_1000002990,Normal
blk_1000002991,Anomaly
blk_1000002992,Normal
blk_1000002993,Normal
blk_1000002994,Normal
blk_1000002995,Normal
blk_1000002996,Normal
blk_1000002997,Normal
blk_1000002998,Normal
blk_1000002999,Anomaly
